52.5975,3029148.20765036,199797638.58366,141727482.829968,7972629634.5736
52.9842,2947537.94332752,188563770.622833,130613289.214986,7772203175.57018
53.371,2888992.45822645,193395049.534581,134853904.241404,7592906440.8351
53.7577,2706247.88384659,185874738.035415,130802289.521282,7133269721.43377
54.1445,2520231.33910583,170274867.971869,119888930.271972,6629161591.9118
54.5312,2404923.68602774,176533703.278399,125282439.530161,6377149729.54452
54.918,2310141.94797955,165416323.752501,115070112.767415,6070001517.67607
55.3047,2274027.70894392,171179770.72393,119877457.317773,5861044815.44391
55.6915,2153609.3980782,151384267.004791,104299202.368772,5454113259.7187
56.0782,1963444.94715111,154442533.637711,109535870.795073,5002838209.38273
56.465,1926240.98708301,142908984.362852,99053226.9727184,4739170769.5992
56.8517,1962198.25584874,146500039.729758,99856463.181402,4717179354.31708
57.2384,1914390.77035646,143517147.866266,97700378.2749167,4487028869.27777
57.6252,1886533.31383312,132404800.827918,89318349.304654,4183700551.57858
58.0119,1812533.05067563,135902480.311679,93036952.3292042,3967647004.53943
58.3987,1840599.70365842,115966774.651301,75978810.0721423,3742467904.28913
58.7854,1993374.95201881,145270473.496651,97655896.336574,4117619718.15476
59.1722,2045484.15403206,125379013.210847,80772654.173457,4196719712.06651
59.5589,2109193.36365809,148188932.365387,99318382.8819538,4554288691.67405
59.9457,2059917.68832793,133403172.184702,88758912.6321696,4538243975.11187
60.3324,2050600.93367586,138134361.044392,94102151.7373396,4635967350.5929
60.7192,2109098.27944044,147441424.611979,100535433.415604,4934672922.04602
61.1059,2104210.88577602,131782669.661542,87764171.3639776,4979334940.18493
61.4927,2195069.16201274,155461731.035716,106141953.774996,5350974682.31116
61.8794,2108071.87393507,137754156.130608,93383474.3637419,5225603596.86696
62.2661,2090582.6517513,144502690.30273,99075909.5308274,5324147834.31162
62.6529,2079987.99659263,147746052.873954,102315307.033602,5347534544.26312
63.0396,2014748.34934429,130079718.229113,89216344.4278519,5262514021.47208
63.4264,2061641.807927,150634986.581941,103930392.661925,5552554642.63862
63.8131,2059467.38561683,143389216.78317,97942596.2230038,5561447251.11359
64.1999,2001150.96965899,132949383.853178,90958509.4470616,5456767485.82097
64.5866,1994389.79655106,148722894.445429,102579906.629832,5598337257.04562
64.9734,1898035.77457274,130804704.041957,90832668.5964602,5306719457.90268
65.3601,1884598.75548767,134301676.152656,93179429.0596354,5336395145.35775
65.7469,1871897.99594604,141283870.544267,98506916.4074088,5417238584.73218
66.1336,1808015.1891468,130669026.455211,90309728.171625,5280473323.71598
66.5204,1807464.86874202,133666705.088298,92303577.5391024,5304973986.26959
66.9071,1825844.14537152,141000855.616553,96943655.2972973,5402264191.73623
67.2938,1717237.53882963,126491805.349523,87865989.1115224,5119884363.23217
67.6806,1680559.29882647,129283888.88736,89557927.2637857,5089535006.10436
68.0673,1693131.90837578,135081076.422119,93789866.7387499,5062226642.42974
68.4541,1612464.98469537,120724023.386466,84004238.8523517,4833690545.85877
68.8408,1602952.45540752,121859011.52374,84180863.2324823,4854307263.20746
69.2276,1601585.32697896,133126464.269877,91780982.6273191,4924915799.39872
69.6143,1547638.77441636,120237128.582208,81897731.2576724,4758569295.47073
70.0011,1510936.82787085,114163455.020966,78699422.042485,4579625355.94402
70.3878,1545266.97380016,128277491.186991,87628259.6029333,4740288889.41964
70.7746,1472871.04112896,122100281.069688,83585879.452017,4558402270.06916
71.1613,1378445.8362094,107628599.283563,74890198.5678429,4211696809.45879
71.5481,1446542.07650773,118425570.237339,81287766.7635379,4317244540.85368
71.9348,1451943.61943699,120260358.749404,81157071.5529624,4359916771.95124
72.3215,1374766.30120454,109756195.344669,75331742.0003388,4124190540.96329
72.7083,1338480.98239846,109135583.865329,74875707.0409071,4054856975.83214
73.095,1374757.75797677,116352764.164242,78079756.8071031,4164445754.64722
73.4818,1340718.34700532,116188362.815034,78626103.630072,4070880373.31786
73.8685,1275619.85089279,104432730.97968,71593822.2498749,3793210418.90363
74.2553,1263664.08567033,108038662.234817,73485934.7091331,3799785413.14905
74.642,1280545.77198998,113476402.309886,76190099.4088208,3864464877.21739
75.0288,1252467.32009725,111248146.716374,75410325.6524603,3734916708.57143
75.4155,1183245.07506064,97670423.5506743,67509187.0706485,3415215354.05897
75.8023,1267012.64540143,104230840.075222,69955144.0638553,3562183019.28236
76.189,1319116.45210252,112843238.471067,74415272.3692223,3697825176.97988
76.5758,1257130.4309171,109170239.32053,73363787.3696847,3546447807.41962
76.9625,1180583.42363856,96092696.3541677,64606743.7548883,3327789985.19569
77.3492,1214759.4991071,102649734.233375,68415832.9867318,3423799187.83535
77.736,1229818.11717173,111734067.577264,74485367.4471193,3511065748.65443
78.1227,1158378.07597981,101781274.520382,67456991.689208,3323095776.87286
78.5095,1096238.31535318,91249083.9871703,61551296.6596956,3058255131.33477
78.8962,1091718.25303896,100177287.972816,68266055.9317504,3101763381.52665
79.283,1156448.69171379,108388610.300395,72509762.5230622,3277986030.80896
79.6697,1172078.94397462,102634733.169449,66902017.9811306,3285090651.6065
80.0565,1142016.56500705,102750084.897889,70208340.5237403,3151520847.69959
80.4432,1085084.39894207,94315237.4287743,65310072.4928584,2944861344.72726
80.83,1226760.27401189,97758093.268169,63064044.7071822,3249512872.62644
81.2167,1276806.49289676,115125882.80931,76579429.3278855,3376293816.15549
81.6035,1179780.26208328,100845107.229402,66761771.5308884,3088725641.43664
81.9902,1082397.43974244,86895205.5095778,57438283.9842388,2772174312.42372
82.3769,1120448.77460125,102368238.502792,70348997.4283667,2878712690.41027
82.7637,1166655.22895166,98807704.237647,63927127.7376467,3046870611.82877
83.1504,1158498.28496479,103943682.952351,67638408.694226,3100705246.23187
83.5372,1072915.9287293,104111610.698932,71010834.4281005,2929428834.37349
83.9239,1001501.318702,83578426.3242008,55490212.5179837,2718238395.80328
84.3107,1030633.84524758,97891667.4996157,67399009.8857507,2794371530.13084
84.6974,1103836.41876034,100504549.104736,67413579.9323912,2947909195.48414
85.0842,1175559.66760235,103200543.461346,67534518.429091,3139949281.94996
85.4709,1152989.02953914,105364662.55341,71461530.0318243,3093178087.4479
85.8577,1091834.5740778,85684843.9511767,56713039.3679932,2911967119.02641
86.2444,1076074.27122762,99341203.5988004,69342675.9111433,2949737999.89815
86.6312,1230223.44881246,100609163.877642,65266435.4654214,3322249006.67674
87.0179,1265503.60328714,105432993.919918,68419076.5348552,3435842878.48455
87.4046,1185578.47304589,104322931.938323,69345743.4832586,3292797517.54472
87.7914,1069028.46754122,91843818.8342827,61981430.2270105,3016698337.50094
88.1781,1000010.41482185,91855082.601999,64130234.2773033,2877278600.29882
88.5649,1080020.51767944,91701805.0356123,60756765.8153561,3058217285.94726
88.9516,1149105.09788529,106811022.917804,71279377.7971176,3240283177.77656
89.3384,1095782.66219728,90074993.8092252,57947484.6227996,3085709667.49088
89.7251,1040487.90113522,100453018.86025,68025713.8144252,3010426474.55906
90.1119,928684.140218077,79772044.7617163,53712952.8916324,2700290280.26048
90.4986,937025.439002858,88632055.6647652,61578223.4447528,2734673135.80129
90.8854,1032748.16486119,85192116.7030743,55515778.6557092,2922047902.606
91.2721,1086117.58742541,99835203.5923238,66200048.396275,3079893817.49203
91.6589,1099886.22867996,87979132.3494734,56633623.9684057,3015627936.07777
92.0456,1107096.79204654,93916013.533641,62257732.1109175,2991125846.70307
92.4323,1038173.94546935,77803778.2026121,50760626.6435937,2745173739.65364
92.8191,999744.794834081,84398154.2127672,57633593.4351022,2647863214.18515
93.2058,1063934.18976402,81398262.1543546,51841701.0130067,2789379154.81314
93.5926,1180638.90390316,95228406.2667186,60910803.516467,3082203553.15699
93.9793,1194946.96577239,83116287.0517441,50342959.3988819,3081427663.22112
94.3661,1135339.92572952,89908141.8041848,57758523.2231312,2992416511.14191
94.7528,1014307.13069649,75601042.6529472,47739276.5739813,2722116309.92339
95.1396,912827.839467005,81642485.891822,55632369.4439695,2539893680.28479
95.5263,924028.944822251,71253178.6865995,46263455.2349436,2532553895.80664
95.9131,1099038.088731,88181279.5294992,56207569.1636185,2935419525.49839
96.2998,1132463.37241694,83383438.8632642,50839555.1731624,2987944555.58226
96.6866,1098668.7343674,86398661.3564904,54386574.4648825,2918168849.51252
97.0733,1012167.69251761,75781364.6331905,47516882.3110319,2680132709.41984
97.4601,918204.031495538,74507237.9017894,48691407.8872892,2464813588.98399
97.8468,849639.633754232,72511538.9653589,49140628.3258929,2286448871.5166
98.2335,911338.786845936,64275308.8579112,40785571.8717006,2361956284.45224
98.6203,1101126.30186317,83732627.8931585,53194015.8343142,2775599463.7489
99.007,1127684.39542591,75678305.48379,45721375.2391864,2790297757.46443
99.3938,1132301.62408575,83436672.3965875,51628387.5041926,2838388978.37994
99.7805,1058150.33156523,73953935.0915124,45942441.3936399,2628355979.55819
100.1673,1008646.22280586,74729657.4969014,47689612.5563206,2538978300.11616
100.554,952466.755263907,73838765.6155276,47972021.6272901,2427913218.89099
100.9408,899412.150921066,62659265.6965453,40195220.4187525,2261686885.91995
101.3275,1062056.771078,78152273.3053577,49565017.8221268,2623709733.51914
101.7143,1126964.53144069,74291530.2329569,44523026.6372556,2721842038.10958
102.101,1113763.16630547,77142501.8749702,47041556.7767864,2694744792.23924
102.4878,1160896.23205796,79089089.8021054,48059039.9395703,2758965239.37503
102.8745,1068879.13653871,67090193.3996851,40495213.06549,2497069695.74238
103.2612,985878.369264402,71664193.3223398,45129117.0835717,2360039578.37346
103.648,911975.098951834,65373362.1965925,41296310.1460392,2171783183.80999
104.0347,859725.734501383,64438528.8623511,41588414.3255287,2045972427.84235
104.4215,964033.047302808,69210539.0045341,43190904.4817712,2241944982.19851
104.8082,1065843.8630157,65789118.7851812,38857177.6779226,2376503167.69457
105.195,1165831.40562111,76769283.5512235,46276631.652661,2555726837.8391
105.5817,1152318.06422329,70633855.0907121,41370036.4974404,2473924854.25831
105.9685,1070858.89294122,64561044.7816058,37928289.5344083,2260980815.78162
106.3552,953299.440709639,70868685.156714,44790922.3850475,2081739924.51401
106.742,864614.659949097,60116568.5698571,37398535.0184044,1869799863.52543
107.1287,820794.348746118,64101192.7803055,40929143.7182601,1826072216.02877
107.5155,846760.321390351,66381749.0297354,42952512.5806357,1859992492.93944
107.9022,974817.409628681,63471620.1688952,39587825.1617545,2028889598.4414
108.2889,1147891.32283363,72354213.6497742,43427229.2982596,2405553034.66352
108.6757,1203676.50189651,75607812.8293757,45871890.7718395,2500296976.3047
109.0624,1157384.13689713,67596169.8997177,40560037.0090266,2371370149.71785
109.4492,1128228.061303,72217358.9736607,44163149.7475241,2364089594.78526
109.8359,1007603.14743518,66032167.7484039,41334989.1017666,2128751345.04534
110.2227,928700.876992849,62747804.1701997,40254504.2761234,1980428839.4884
110.6094,850895.176951787,67510257.2662447,44180891.1897256,1915365118.0518
110.9962,868800.762316398,63993851.0910637,41456267.4976556,1923517058.79564
111.3829,980650.551966147,63615732.1576572,40733915.4965021,2078075080.89124
111.7697,1153164.78580469,75759657.3705859,47409398.6192404,2445101103.94565
112.1564,1226168.34783514,70392474.931021,41527750.6800224,2557677579.16328
112.5432,1218712.82305281,72910319.5745627,44519366.8344212,2537430778.982
112.9299,1167348.93056976,75169107.1473902,46305325.0388915,2493084691.58787
113.3166,1098419.14905652,67332953.7836326,40571403.0372273,2354025363.50092
113.7034,989979.188893013,65674426.8588929,42410193.9546669,2143680355.44945
114.0901,975463.143372016,72995118.1187301,47250895.3823513,2196971030.70434
114.4769,867837.7398377,62552114.7416381,39666091.1186319,1989562510.14922
114.8636,864829.997446482,66050196.5414603,43956967.6436048,1966363621.70921
115.2504,950282.091292441,65201940.7595265,41460005.3110469,2118954489.32006
